Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","185","Russian Federation","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","55.17","Fc","Calculated data"
"FBS","Food Balances (2010-)","185","Russian Federation","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","55.87","Fc","Calculated data"
"FBS","Food Balances (2010-)","185","Russian Federation","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","60.92","Fc","Calculated data"
"FBS","Food Balances (2010-)","185","Russian Federation","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","62.6","Fc","Calculated data"
"FBS","Food Balances (2010-)","184","Rwanda","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","102","Fc","Calculated data"
"FBS","Food Balances (2010-)","184","Rwanda","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","103","Fc","Calculated data"
"FBS","Food Balances (2010-)","184","Rwanda","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","8.52","Fc","Calculated data"
"FBS","Food Balances (2010-)","184","Rwanda","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","8.5","Fc","Calculated data"
"FBS","Food Balances (2010-)","184","Rwanda","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","5.97","Fc","Calculated data"
"FBS","Food Balances (2010-)","184","Rwanda","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","6.04","Fc","Calculated data"
"FBS","Food Balances (2010-)","188","Saint Kitts and Nevis","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","781","Fc","Calculated data"
"FBS","Food Balances (2010-)","188","Saint Kitts and Nevis","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","659","Fc","Calculated data"
"FBS","Food Balances (2010-)","188","Saint Kitts and Nevis","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","49.49","Fc","Calculated data"
"FBS","Food Balances (2010-)","188","Saint Kitts and Nevis","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","44.01","Fc","Calculated data"
"FBS","Food Balances (2010-)","188","Saint Kitts and Nevis","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","50.19","Fc","Calculated data"
"FBS","Food Balances (2010-)","188","Saint Kitts and Nevis","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","47.02","Fc","Calculated data"
"FBS","Food Balances (2010-)","189","Saint Lucia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","838","Fc","Calculated data"
"FBS","Food Balances (2010-)","189","Saint Lucia","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","699","Fc","Calculated data"
"FBS","Food Balances (2010-)","189","Saint Lucia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","59.73","Fc","Calculated data"
"FBS","Food Balances (2010-)","189","Saint Lucia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","49.06","Fc","Calculated data"
"FBS","Food Balances (2010-)","189","Saint Lucia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","57.84","Fc","Calculated data"
"FBS","Food Balances (2010-)","189","Saint Lucia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","48.1","Fc","Calculated data"
"FBS","Food Balances (2010-)","191","Saint Vincent and the Grenadines","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","630","Fc","Calculated data"
"FBS","Food Balances (2010-)","191","Saint Vincent and the Grenadines","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","635","Fc","Calculated data"
"FBS","Food Balances (2010-)","191","Saint Vincent and the Grenadines","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","49.83","Fc","Calculated data"
"FBS","Food Balances (2010-)","191","Saint Vincent and the Grenadines","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","52.07","Fc","Calculated data"
"FBS","Food Balances (2010-)","191","Saint Vincent and the Grenadines","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","41.38","Fc","Calculated data"
"FBS","Food Balances (2010-)","191","Saint Vincent and the Grenadines","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","40.34","Fc","Calculated data"
"FBS","Food Balances (2010-)","244","Samoa","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","791","Fc","Calculated data"
"FBS","Food Balances (2010-)","244","Samoa","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","814","Fc","Calculated data"
"FBS","Food Balances (2010-)","244","Samoa","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","51.83","Fc","Calculated data"
"FBS","Food Balances (2010-)","244","Samoa","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","53.18","Fc","Calculated data"
"FBS","Food Balances (2010-)","244","Samoa","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","60.16","Fc","Calculated data"
"FBS","Food Balances (2010-)","244","Samoa","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","62.06","Fc","Calculated data"
"FBS","Food Balances (2010-)","193","Sao Tome and Principe","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","197","Fc","Calculated data"
"FBS","Food Balances (2010-)","193","Sao Tome and Principe","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","200","Fc","Calculated data"
"FBS","Food Balances (2010-)","193","Sao Tome and Principe","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","17.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","193","Sao Tome and Principe","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","17.75","Fc","Calculated data"
"FBS","Food Balances (2010-)","193","Sao Tome and Principe","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","12.39","Fc","Calculated data"
"FBS","Food Balances (2010-)","193","Sao Tome and Principe","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","12.57","Fc","Calculated data"
"FBS","Food Balances (2010-)","194","Saudi Arabia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","442","Fc","Calculated data"
"FBS","Food Balances (2010-)","194","Saudi Arabia","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","465","Fc","Calculated data"
"FBS","Food Balances (2010-)","194","Saudi Arabia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","32.57","Fc","Calculated data"
"FBS","Food Balances (2010-)","194","Saudi Arabia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","35.7","Fc","Calculated data"
"FBS","Food Balances (2010-)","194","Saudi Arabia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","29.6","Fc","Calculated data"
"FBS","Food Balances (2010-)","194","Saudi Arabia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","30.7","Fc","Calculated data"
"FBS","Food Balances (2010-)","195","Senegal","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","169","Fc","Calculated data"
"FBS","Food Balances (2010-)","195","Senegal","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","166","Fc","Calculated data"
"FBS","Food Balances (2010-)","195","Senegal","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","14.85","Fc","Calculated data"
"FBS","Food Balances (2010-)","195","Senegal","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","14.66","Fc","Calculated data"
"FBS","Food Balances (2010-)","195","Senegal","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","10.64","Fc","Calculated data"
"FBS","Food Balances (2010-)","195","Senegal","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","10.45","Fc","Calculated data"
"FBS","Food Balances (2010-)","272","Serbia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","785","Fc","Calculated data"
"FBS","Food Balances (2010-)","272","Serbia","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","817","Fc","Calculated data"
"FBS","Food Balances (2010-)","272","Serbia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","41.71","Fc","Calculated data"
"FBS","Food Balances (2010-)","272","Serbia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","43.79","Fc","Calculated data"
"FBS","Food Balances (2010-)","272","Serbia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","59.23","Fc","Calculated data"
"FBS","Food Balances (2010-)","272","Serbia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","61.78","Fc","Calculated data"
"FBS","Food Balances (2010-)","196","Seychelles","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","620","Fc","Calculated data"
"FBS","Food Balances (2010-)","196","Seychelles","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","616","Fc","Calculated data"
"FBS","Food Balances (2010-)","196","Seychelles","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","51.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","196","Seychelles","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","50.68","Fc","Calculated data"
"FBS","Food Balances (2010-)","196","Seychelles","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","40.76","Fc","Calculated data"
"FBS","Food Balances (2010-)","196","Seychelles","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","40.2","Fc","Calculated data"
"FBS","Food Balances (2010-)","197","Sierra Leone","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","94","Fc","Calculated data"
"FBS","Food Balances (2010-)","197","Sierra Leone","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","92","Fc","Calculated data"
"FBS","Food Balances (2010-)","197","Sierra Leone","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","11.32","Fc","Calculated data"
"FBS","Food Balances (2010-)","197","Sierra Leone","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","11.11","Fc","Calculated data"
"FBS","Food Balances (2010-)","197","Sierra Leone","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","4.67","Fc","Calculated data"
"FBS","Food Balances (2010-)","197","Sierra Leone","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","4.63","Fc","Calculated data"
"FBS","Food Balances (2010-)","199","Slovakia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","900","Fc","Calculated data"
"FBS","Food Balances (2010-)","199","Slovakia","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","918","Fc","Calculated data"
"FBS","Food Balances (2010-)","199","Slovakia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","37.22","Fc","Calculated data"
"FBS","Food Balances (2010-)","199","Slovakia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","38.08","Fc","Calculated data"
"FBS","Food Balances (2010-)","199","Slovakia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","77.73","Fc","Calculated data"
"FBS","Food Balances (2010-)","199","Slovakia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","79.53","Fc","Calculated data"
"FBS","Food Balances (2010-)","198","Slovenia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","813","Fc","Calculated data"
"FBS","Food Balances (2010-)","198","Slovenia","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","812","Fc","Calculated data"
"FBS","Food Balances (2010-)","198","Slovenia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","51.47","Fc","Calculated data"
"FBS","Food Balances (2010-)","198","Slovenia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","51.98","Fc","Calculated data"
"FBS","Food Balances (2010-)","198","Slovenia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","59.05","Fc","Calculated data"
"FBS","Food Balances (2010-)","198","Slovenia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","58.46","Fc","Calculated data"
"FBS","Food Balances (2010-)","25","Solomon Islands","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","200","Fc","Calculated data"
"FBS","Food Balances (2010-)","25","Solomon Islands","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","202","Fc","Calculated data"
"FBS","Food Balances (2010-)","25","Solomon Islands","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","15.33","Fc","Calculated data"
"FBS","Food Balances (2010-)","25","Solomon Islands","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","15.82","Fc","Calculated data"
"FBS","Food Balances (2010-)","25","Solomon Islands","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","14.2","Fc","Calculated data"
"FBS","Food Balances (2010-)","25","Solomon Islands","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","14.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","202","South Africa","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","468","Fc","Calculated data"
"FBS","Food Balances (2010-)","202","South Africa","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","466","Fc","Calculated data"
"FBS","Food Balances (2010-)","202","South Africa","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","35.17","Fc","Calculated data"
"FBS","Food Balances (2010-)","202","South Africa","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","35.13","Fc","Calculated data"
"FBS","Food Balances (2010-)","202","South Africa","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","33.47","Fc","Calculated data"
"FBS","Food Balances (2010-)","202","South Africa","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","33.49","Fc","Calculated data"
"FBS","Food Balances (2010-)","203","Spain","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","871","Fc","Calculated data"
"FBS","Food Balances (2010-)","203","Spain","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","872","Fc","Calculated data"
"FBS","Food Balances (2010-)","203","Spain","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","68.84","Fc","Calculated data"
"FBS","Food Balances (2010-)","203","Spain","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","68.32","Fc","Calculated data"
"FBS","Food Balances (2010-)","203","Spain","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","58.26","Fc","Calculated data"
"FBS","Food Balances (2010-)","203","Spain","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","58.46","Fc","Calculated data"
"FBS","Food Balances (2010-)","38","Sri Lanka","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","208","Fc","Calculated data"
"FBS","Food Balances (2010-)","38","Sri Lanka","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","206","Fc","Calculated data"
"FBS","Food Balances (2010-)","38","Sri Lanka","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","19.13","Fc","Calculated data"
"FBS","Food Balances (2010-)","38","Sri Lanka","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","18.96","Fc","Calculated data"
"FBS","Food Balances (2010-)","38","Sri Lanka","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","10.94","Fc","Calculated data"
"FBS","Food Balances (2010-)","38","Sri Lanka","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","10.77","Fc","Calculated data"
"FBS","Food Balances (2010-)","276","Sudan","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","360","Fc","Calculated data"
"FBS","Food Balances (2010-)","276","Sudan","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","353","Fc","Calculated data"
"FBS","Food Balances (2010-)","276","Sudan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","20.36","Fc","Calculated data"
"FBS","Food Balances (2010-)","276","Sudan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","19.92","Fc","Calculated data"
"FBS","Food Balances (2010-)","276","Sudan","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","25.41","Fc","Calculated data"
"FBS","Food Balances (2010-)","276","Sudan","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","24.88","Fc","Calculated data"
"FBS","Food Balances (2010-)","207","Suriname","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","377","Fc","Calculated data"
"FBS","Food Balances (2010-)","207","Suriname","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","432","Fc","Calculated data"
"FBS","Food Balances (2010-)","207","Suriname","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","28.62","Fc","Calculated data"
"FBS","Food Balances (2010-)","207","Suriname","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","32.54","Fc","Calculated data"
"FBS","Food Balances (2010-)","207","Suriname","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","25.88","Fc","Calculated data"
"FBS","Food Balances (2010-)","207","Suriname","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","29.63","Fc","Calculated data"
"FBS","Food Balances (2010-)","210","Sweden","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1036","Fc","Calculated data"
"FBS","Food Balances (2010-)","210","Sweden","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","1048","Fc","Calculated data"
"FBS","Food Balances (2010-)","210","Sweden","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","66.74","Fc","Calculated data"
"FBS","Food Balances (2010-)","210","Sweden","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","69.35","Fc","Calculated data"
"FBS","Food Balances (2010-)","210","Sweden","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","74.14","Fc","Calculated data"
"FBS","Food Balances (2010-)","210","Sweden","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","74.38","Fc","Calculated data"
"FBS","Food Balances (2010-)","211","Switzerland","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1125","Fc","Calculated data"
"FBS","Food Balances (2010-)","211","Switzerland","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","1134","Fc","Calculated data"
"FBS","Food Balances (2010-)","211","Switzerland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","61.25","Fc","Calculated data"
"FBS","Food Balances (2010-)","211","Switzerland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","61.31","Fc","Calculated data"
"FBS","Food Balances (2010-)","211","Switzerland","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","88.67","Fc","Calculated data"
"FBS","Food Balances (2010-)","211","Switzerland","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","89.86","Fc","Calculated data"
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","420","Fc","Calculated data"
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","420","Fc","Calculated data"
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","20.6","Fc","Calculated data"
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","21.59","Fc","Calculated data"
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","33.31","Fc","Calculated data"
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","32.83","Fc","Calculated data"
"FBS","Food Balances (2010-)","208","Tajikistan","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","385","Fc","Calculated data"
"FBS","Food Balances (2010-)","208","Tajikistan","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","380","Fc","Calculated data"
"FBS","Food Balances (2010-)","208","Tajikistan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","23.64","Fc","Calculated data"
"FBS","Food Balances (2010-)","208","Tajikistan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","23.24","Fc","Calculated data"
"FBS","Food Balances (2010-)","208","Tajikistan","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","26.48","Fc","Calculated data"
"FBS","Food Balances (2010-)","208","Tajikistan","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","26.23","Fc","Calculated data"
"FBS","Food Balances (2010-)","216","Thailand","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","380","Fc","Calculated data"
"FBS","Food Balances (2010-)","216","Thailand","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","358","Fc","Calculated data"
"FBS","Food Balances (2010-)","216","Thailand","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","27","Fc","Calculated data"
"FBS","Food Balances (2010-)","216","Thailand","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","26.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","216","Thailand","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","27.13","Fc","Calculated data"
"FBS","Food Balances (2010-)","216","Thailand","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","25.1","Fc","Calculated data"
"FBS","Food Balances (2010-)","176","Timor-Leste","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","212","Fc","Calculated data"
"FBS","Food Balances (2010-)","176","Timor-Leste","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","196","Fc","Calculated data"
"FBS","Food Balances (2010-)","176","Timor-Leste","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","11.26","Fc","Calculated data"
"FBS","Food Balances (2010-)","176","Timor-Leste","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","10.47","Fc","Calculated data"
"FBS","Food Balances (2010-)","176","Timor-Leste","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","17.57","Fc","Calculated data"
"FBS","Food Balances (2010-)","176","Timor-Leste","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","16.42","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","108","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","107","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","10.19","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","9.69","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","6.74","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","6.87","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","610","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","619","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","44.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","44","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","41.18","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","42.57","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","402","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","401","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","28.86","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","28.43","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","24.25","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","24.48","Fc","Calculated data"
"FBS","Food Balances (2010-)","223","T?rkiye","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","601","Fc","Calculated data"
